,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
67,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=gcp-cloud-architect
68,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=gcp-cloud-architect
69,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=gcp-cloud-architect
70,Cloud Architecture with Google Cloud Professional Certificate,4,"The Google Cloud Professional Cloud Architect certification was ranked one of the top paying IT certifications of 2019 by Global Knowledge.This program provides the skills you need to advance your career as a professional cloud architect and recommends training to support your preparation for the industry-recognized Google Cloud Professional Cloud Architect certification.

You'll have the opportunity to deploy solution elements, including infrastructure components such as networks, systems and applications services, and you'll gain real world experience through a number of hands-on Qwiklabs projects.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in the understanding of cloud architecture and Google Cloud Platform, design, develop, and manage solutions to drive business objectives, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=gcp-cloud-architect
71,Architecting with Google Compute Engine Specialization,4,"This specialization introduces learners to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform, with a focus on Compute Engine. Through a combination of presentations, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks, customer-supplied encryption keys, security and access management, quotas and billing, and resource monitoring.

This class is intended for Cloud Solutions Architects, DevOps Engineers or individuals using Compute Engine.

Note: This Specialization used to be called Architecting with Google Cloud Platform. As the Specialization is now focused on Compute Engine as the computing platform, we have renamed it to Architecting with Google Compute Engine. If you are looking to learn more about App Engine, Cloud Functions and Google Kubernetes Engine, which are services previously covered in the Elastic Cloud Infrastructure: Containers and Services course of this specialization, please refer to the Developing Applications with Google Cloud Platform Specialization and the Architecting with Kubernetes Engine Specialization.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=gcp-architecture
72,Architecting with Google Compute Engine Specialization,4,"This specialization introduces learners to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform, with a focus on Compute Engine. Through a combination of presentations, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks, customer-supplied encryption keys, security and access management, quotas and billing, and resource monitoring.

This class is intended for Cloud Solutions Architects, DevOps Engineers or individuals using Compute Engine.

Note: This Specialization used to be called Architecting with Google Cloud Platform. As the Specialization is now focused on Compute Engine as the computing platform, we have renamed it to Architecting with Google Compute Engine. If you are looking to learn more about App Engine, Cloud Functions and Google Kubernetes Engine, which are services previously covered in the Elastic Cloud Infrastructure: Containers and Services course of this specialization, please refer to the Developing Applications with Google Cloud Platform Specialization and the Architecting with Kubernetes Engine Specialization.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=gcp-architecture
73,Architecting with Google Compute Engine Specialization,4,"This specialization introduces learners to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform, with a focus on Compute Engine. Through a combination of presentations, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks, customer-supplied encryption keys, security and access management, quotas and billing, and resource monitoring.

This class is intended for Cloud Solutions Architects, DevOps Engineers or individuals using Compute Engine.

Note: This Specialization used to be called Architecting with Google Cloud Platform. As the Specialization is now focused on Compute Engine as the computing platform, we have renamed it to Architecting with Google Compute Engine. If you are looking to learn more about App Engine, Cloud Functions and Google Kubernetes Engine, which are services previously covered in the Elastic Cloud Infrastructure: Containers and Services course of this specialization, please refer to the Developing Applications with Google Cloud Platform Specialization and the Architecting with Kubernetes Engine Specialization.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=gcp-architecture
74,Architecting with Google Compute Engine Specialization,4,"This specialization introduces learners to the comprehensive and flexible infrastructure and platform services provided by Google Cloud Platform, with a focus on Compute Engine. Through a combination of presentations, demos, and hands-on labs, participants explore and deploy solution elements, including infrastructure components such as networks, systems and applications services. This course also covers deploying practical solutions including securely interconnecting networks, customer-supplied encryption keys, security and access management, quotas and billing, and resource monitoring.

This class is intended for Cloud Solutions Architects, DevOps Engineers or individuals using Compute Engine.

Note: This Specialization used to be called Architecting with Google Cloud Platform. As the Specialization is now focused on Compute Engine as the computing platform, we have renamed it to Architecting with Google Compute Engine. If you are looking to learn more about App Engine, Cloud Functions and Google Kubernetes Engine, which are services previously covered in the Elastic Cloud Infrastructure: Containers and Services course of this specialization, please refer to the Developing Applications with Google Cloud Platform Specialization and the Architecting with Kubernetes Engine Specialization.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=gcp-architecture
75,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.

You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=cloud-engineering-gcp
76,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.

You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=cloud-engineering-gcp
77,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.

You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=cloud-engineering-gcp
78,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.

You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=cloud-engineering-gcp
79,IBM AI Engineering Professional Certificate,4,"The rapid pace of innovation in Artificial Intelligence (AI) is creating enormous opportunity for transforming entire industries and our very existence. After competing this comprehensive 6 course Professional Certificate, you will get a practical understanding of Machine Learning and Deep Learning.

You will master fundamental concepts of Machine Learning and Deep Learning, including supervised and unsupervised learning. You will utilize popular Machine Learning and Deep Learning libraries such as SciPy, ScikitLearn, Keras, PyTorch, and Tensorflow applied to industry problems involving object recognition and Computer Vision, image and video processing, text analytics, Natural Language Processing, recommender systems, and other types of classifiers.

You will be able to scale Machine Learning on Big Data using Apache Spark. You will build, train, and deploy different types of Deep Architectures, including Convolutional Networks, Recurrent Networks, and Autoencoders.

By the end of this Professional Certificate, you will have completed several projects showcasing your proficiency in Machine Learning and Deep Learning, and become armed with skills for a career as an AI Engineer.",Machine Learning with Python,https://www.coursera.org/learn/machine-learning-with-python?specialization=ai-engineer
80,IBM AI Engineering Professional Certificate,4,"The rapid pace of innovation in Artificial Intelligence (AI) is creating enormous opportunity for transforming entire industries and our very existence. After competing this comprehensive 6 course Professional Certificate, you will get a practical understanding of Machine Learning and Deep Learning.

You will master fundamental concepts of Machine Learning and Deep Learning, including supervised and unsupervised learning. You will utilize popular Machine Learning and Deep Learning libraries such as SciPy, ScikitLearn, Keras, PyTorch, and Tensorflow applied to industry problems involving object recognition and Computer Vision, image and video processing, text analytics, Natural Language Processing, recommender systems, and other types of classifiers.

You will be able to scale Machine Learning on Big Data using Apache Spark. You will build, train, and deploy different types of Deep Architectures, including Convolutional Networks, Recurrent Networks, and Autoencoders.

By the end of this Professional Certificate, you will have completed several projects showcasing your proficiency in Machine Learning and Deep Learning, and become armed with skills for a career as an AI Engineer.",Scalable Machine Learning on Big Data using Apache Spark,https://www.coursera.org/learn/machine-learning-big-data-apache-spark?specialization=ai-engineer
81,IBM AI Engineering Professional Certificate,4,"The rapid pace of innovation in Artificial Intelligence (AI) is creating enormous opportunity for transforming entire industries and our very existence. After competing this comprehensive 6 course Professional Certificate, you will get a practical understanding of Machine Learning and Deep Learning.

You will master fundamental concepts of Machine Learning and Deep Learning, including supervised and unsupervised learning. You will utilize popular Machine Learning and Deep Learning libraries such as SciPy, ScikitLearn, Keras, PyTorch, and Tensorflow applied to industry problems involving object recognition and Computer Vision, image and video processing, text analytics, Natural Language Processing, recommender systems, and other types of classifiers.

You will be able to scale Machine Learning on Big Data using Apache Spark. You will build, train, and deploy different types of Deep Architectures, including Convolutional Networks, Recurrent Networks, and Autoencoders.

By the end of this Professional Certificate, you will have completed several projects showcasing your proficiency in Machine Learning and Deep Learning, and become armed with skills for a career as an AI Engineer.",Introduction to Deep Learning & Neural Networks with Keras,https://www.coursera.org/learn/introduction-to-deep-learning-with-keras?specialization=ai-engineer
82,IBM AI Engineering Professional Certificate,4,"The rapid pace of innovation in Artificial Intelligence (AI) is creating enormous opportunity for transforming entire industries and our very existence. After competing this comprehensive 6 course Professional Certificate, you will get a practical understanding of Machine Learning and Deep Learning.

You will master fundamental concepts of Machine Learning and Deep Learning, including supervised and unsupervised learning. You will utilize popular Machine Learning and Deep Learning libraries such as SciPy, ScikitLearn, Keras, PyTorch, and Tensorflow applied to industry problems involving object recognition and Computer Vision, image and video processing, text analytics, Natural Language Processing, recommender systems, and other types of classifiers.

You will be able to scale Machine Learning on Big Data using Apache Spark. You will build, train, and deploy different types of Deep Architectures, including Convolutional Networks, Recurrent Networks, and Autoencoders.

By the end of this Professional Certificate, you will have completed several projects showcasing your proficiency in Machine Learning and Deep Learning, and become armed with skills for a career as an AI Engineer.",Deep Neural Networks with PyTorch,https://www.coursera.org/learn/deep-neural-networks-with-pytorch?specialization=ai-engineer
83,Advanced Machine Learning Specialization,4,"This specialization gives an introduction to deep learning, reinforcement learning, natural language understanding, computer vision and Bayesian methods. Top Kaggle machine learning practitioners and CERN scientists will share their experience of solving real-world problems and help you to fill the gaps between theory and practice. Upon completion of 7 courses you will be able to apply modern machine learning methods in enterprise and understand the caveats of real-world data and settings.",Introduction to Deep Learning,https://www.coursera.org/learn/intro-to-deep-learning?specialization=aml
84,Advanced Machine Learning Specialization,4,"This specialization gives an introduction to deep learning, reinforcement learning, natural language understanding, computer vision and Bayesian methods. Top Kaggle machine learning practitioners and CERN scientists will share their experience of solving real-world problems and help you to fill the gaps between theory and practice. Upon completion of 7 courses you will be able to apply modern machine learning methods in enterprise and understand the caveats of real-world data and settings.",How to Win a Data Science Competition: Learn from Top Kagglers,https://www.coursera.org/learn/competitive-data-science?specialization=aml
85,Advanced Machine Learning Specialization,4,"This specialization gives an introduction to deep learning, reinforcement learning, natural language understanding, computer vision and Bayesian methods. Top Kaggle machine learning practitioners and CERN scientists will share their experience of solving real-world problems and help you to fill the gaps between theory and practice. Upon completion of 7 courses you will be able to apply modern machine learning methods in enterprise and understand the caveats of real-world data and settings.",Bayesian Methods for Machine Learning,https://www.coursera.org/learn/bayesian-methods-in-machine-learning?specialization=aml
86,Advanced Machine Learning Specialization,4,"This specialization gives an introduction to deep learning, reinforcement learning, natural language understanding, computer vision and Bayesian methods. Top Kaggle machine learning practitioners and CERN scientists will share their experience of solving real-world problems and help you to fill the gaps between theory and practice. Upon completion of 7 courses you will be able to apply modern machine learning methods in enterprise and understand the caveats of real-world data and settings.",Practical Reinforcement Learning,https://www.coursera.org/learn/practical-rl?specialization=aml
87,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Introduction to Big Data,https://www.coursera.org/learn/big-data-introduction?specialization=big-data
88,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Big Data Modeling and Management Systems,https://www.coursera.org/learn/big-data-management?specialization=big-data
89,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Big Data Integration and Processing,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data
90,Big Data Specialization,4,"Drive better business decisions with an overview of how big data is organized, analyzed, and interpreted. Apply your insights to real-world problems and questions.

*********

Do you need to understand big data and how it will impact your business? This Specialization is for you. You will gain an understanding of what insights big data can provide through hands-on experience with the tools and systems used by big data scientists and engineers. Previous programming experience is not required! You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. This specialization will prepare you to ask the right questions about data, communicate effectively with data scientists, and do basic exploration of large, complex datasets. In the final Capstone Project, developed in partnership with data software company Splunk, youâll apply the skills you learned to do basic analyses of big data.",Machine Learning With Big Data,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data
91,Self-Driving Cars Specialization,4,"Be at the forefront of the autonomous driving industry. With market researchers predicting a $42-billion market and more than 20 million self-driving cars on the road by 2025, the next big job boom is right around the corner.This Specialization gives you a comprehensive understanding of state-of-the-art engineering practices used in the self-driving car industry. You'll get to interact with real data sets from an autonomous vehicle (AV)âall through hands-on projects using the open source simulator CARLA.

Throughout your courses, youâll hear from industry experts who work at companies like Oxbotica and Zoox as they share insights about autonomous technology and how that is powering job growth within the field.

Youâll learn from a highly realistic driving environment that features 3D pedestrian modelling and environmental conditions. When you complete the Specialization successfully, youâll be able to build your own self-driving software stack and be ready to apply for jobs in the autonomous vehicle industry.

It is recommended that you have some background in linear algebra, probability, statistics, calculus, physics, control theory, and Python programming. You will need these specifications in order to effectively run the CARLA simulator: Windows 7 64-bit (or later) or Ubuntu 16.04 (or later), Quad-core Intel or AMD processor (2.5 GHz or faster), NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher, 8 GB RAM, and OpenGL 3 or greater (for Linux computers).",Introduction to Self-Driving Cars,https://www.coursera.org/learn/intro-self-driving-cars
92,Self-Driving Cars Specialization,4,"Be at the forefront of the autonomous driving industry. With market researchers predicting a $42-billion market and more than 20 million self-driving cars on the road by 2025, the next big job boom is right around the corner.This Specialization gives you a comprehensive understanding of state-of-the-art engineering practices used in the self-driving car industry. You'll get to interact with real data sets from an autonomous vehicle (AV)âall through hands-on projects using the open source simulator CARLA.

Throughout your courses, youâll hear from industry experts who work at companies like Oxbotica and Zoox as they share insights about autonomous technology and how that is powering job growth within the field.

Youâll learn from a highly realistic driving environment that features 3D pedestrian modelling and environmental conditions. When you complete the Specialization successfully, youâll be able to build your own self-driving software stack and be ready to apply for jobs in the autonomous vehicle industry.

It is recommended that you have some background in linear algebra, probability, statistics, calculus, physics, control theory, and Python programming. You will need these specifications in order to effectively run the CARLA simulator: Windows 7 64-bit (or later) or Ubuntu 16.04 (or later), Quad-core Intel or AMD processor (2.5 GHz or faster), NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher, 8 GB RAM, and OpenGL 3 or greater (for Linux computers).",State Estimation and Localization for Self-Driving Cars,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars
93,Self-Driving Cars Specialization,4,"Be at the forefront of the autonomous driving industry. With market researchers predicting a $42-billion market and more than 20 million self-driving cars on the road by 2025, the next big job boom is right around the corner.This Specialization gives you a comprehensive understanding of state-of-the-art engineering practices used in the self-driving car industry. You'll get to interact with real data sets from an autonomous vehicle (AV)âall through hands-on projects using the open source simulator CARLA.

Throughout your courses, youâll hear from industry experts who work at companies like Oxbotica and Zoox as they share insights about autonomous technology and how that is powering job growth within the field.

Youâll learn from a highly realistic driving environment that features 3D pedestrian modelling and environmental conditions. When you complete the Specialization successfully, youâll be able to build your own self-driving software stack and be ready to apply for jobs in the autonomous vehicle industry.

It is recommended that you have some background in linear algebra, probability, statistics, calculus, physics, control theory, and Python programming. You will need these specifications in order to effectively run the CARLA simulator: Windows 7 64-bit (or later) or Ubuntu 16.04 (or later), Quad-core Intel or AMD processor (2.5 GHz or faster), NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher, 8 GB RAM, and OpenGL 3 or greater (for Linux computers).",Visual Perception for Self-Driving Cars,https://www.coursera.org/learn/visual-perception-self-driving-cars
94,Self-Driving Cars Specialization,4,"Be at the forefront of the autonomous driving industry. With market researchers predicting a $42-billion market and more than 20 million self-driving cars on the road by 2025, the next big job boom is right around the corner.This Specialization gives you a comprehensive understanding of state-of-the-art engineering practices used in the self-driving car industry. You'll get to interact with real data sets from an autonomous vehicle (AV)âall through hands-on projects using the open source simulator CARLA.

Throughout your courses, youâll hear from industry experts who work at companies like Oxbotica and Zoox as they share insights about autonomous technology and how that is powering job growth within the field.

Youâll learn from a highly realistic driving environment that features 3D pedestrian modelling and environmental conditions. When you complete the Specialization successfully, youâll be able to build your own self-driving software stack and be ready to apply for jobs in the autonomous vehicle industry.

It is recommended that you have some background in linear algebra, probability, statistics, calculus, physics, control theory, and Python programming. You will need these specifications in order to effectively run the CARLA simulator: Windows 7 64-bit (or later) or Ubuntu 16.04 (or later), Quad-core Intel or AMD processor (2.5 GHz or faster), NVIDIA GeForce 470 GTX or AMD Radeon 6870 HD series card or higher, 8 GB RAM, and OpenGL 3 or greater (for Linux computers).",Motion Planning for Self-Driving Cars,https://www.coursera.org/learn/motion-planning-self-driving-cars
95,Ruby on Rails Web Development Specialization,4,"This Specialization covers the fundamentals of web development with Ruby on Rails. Youâll learn everything you need to develop your own web application using Ruby on Rails, SQL and NoSQL databases, and HTML/CSS, and Javascript. We will also touch on advanced topics such as security, services using HTTP/RESTful access patterns, and user access and user experience from multiple device platforms. In the final Capstone Project, youâll apply your skills to develop a web application that hosts uploaded photos and displays them using a map.",Ruby on Rails: An Introduction,https://www.coursera.org/learn/ruby-on-rails-intro?specialization=ruby-on-rails
96,Ruby on Rails Web Development Specialization,4,"This Specialization covers the fundamentals of web development with Ruby on Rails. Youâll learn everything you need to develop your own web application using Ruby on Rails, SQL and NoSQL databases, and HTML/CSS, and Javascript. We will also touch on advanced topics such as security, services using HTTP/RESTful access patterns, and user access and user experience from multiple device platforms. In the final Capstone Project, youâll apply your skills to develop a web application that hosts uploaded photos and displays them using a map.",Rails with Active Record and Action Pack,https://www.coursera.org/learn/rails-with-active-record?specialization=ruby-on-rails
97,Ruby on Rails Web Development Specialization,4,"This Specialization covers the fundamentals of web development with Ruby on Rails. Youâll learn everything you need to develop your own web application using Ruby on Rails, SQL and NoSQL databases, and HTML/CSS, and Javascript. We will also touch on advanced topics such as security, services using HTTP/RESTful access patterns, and user access and user experience from multiple device platforms. In the final Capstone Project, youâll apply your skills to develop a web application that hosts uploaded photos and displays them using a map.",Ruby on Rails Web Services and Integration with MongoDB,https://www.coursera.org/learn/ruby-on-rails-web-services-mongodb?specialization=ruby-on-rails
98,Ruby on Rails Web Development Specialization,4,"This Specialization covers the fundamentals of web development with Ruby on Rails. Youâll learn everything you need to develop your own web application using Ruby on Rails, SQL and NoSQL databases, and HTML/CSS, and Javascript. We will also touch on advanced topics such as security, services using HTTP/RESTful access patterns, and user access and user experience from multiple device platforms. In the final Capstone Project, youâll apply your skills to develop a web application that hosts uploaded photos and displays them using a map.","HTML, CSS, and Javascript for Web Developers",https://www.coursera.org/learn/html-css-javascript-for-web-developers?specialization=ruby-on-rails
99,Introduction to Scripting in Python Specialization,4,"This specialization is intended for beginners who would like to master essential programming skills. Through four courses, you will cover key programming concepts in Python 3 which will prepare you to use Python to perform common scripting tasks. This knowledge will provide a solid foundation towards a career in data science, software engineering, or other disciplines involving programming.",Python Programming Essentials,https://www.coursera.org/learn/python-programming
100,Introduction to Scripting in Python Specialization,4,"This specialization is intended for beginners who would like to master essential programming skills. Through four courses, you will cover key programming concepts in Python 3 which will prepare you to use Python to perform common scripting tasks. This knowledge will provide a solid foundation towards a career in data science, software engineering, or other disciplines involving programming.",Python Data Representations,https://www.coursera.org/learn/python-representation
101,Introduction to Scripting in Python Specialization,4,"This specialization is intended for beginners who would like to master essential programming skills. Through four courses, you will cover key programming concepts in Python 3 which will prepare you to use Python to perform common scripting tasks. This knowledge will provide a solid foundation towards a career in data science, software engineering, or other disciplines involving programming.",Python Data Analysis,https://www.coursera.org/learn/python-analysis
102,Introduction to Scripting in Python Specialization,4,"This specialization is intended for beginners who would like to master essential programming skills. Through four courses, you will cover key programming concepts in Python 3 which will prepare you to use Python to perform common scripting tasks. This knowledge will provide a solid foundation towards a career in data science, software engineering, or other disciplines involving programming.",Python Data Visualization,https://www.coursera.org/learn/python-visualization
103,Cloud Computing Specialization,4,"The Cloud Computing Specialization takes you on a tour through cloud computing systems. We start in in the middle layer with Cloud Computing Concepts covering core distributed systems concepts used inside clouds, move to the upper layer of Cloud Applications and finally to the lower layer of Cloud Networking. We conclude with a project that allows you to apply the skills you've learned throughout the courses.

The first four courses in this Specialization form the lecture component of courses in our online Master of Computer Science Degree in Data Science. You can apply to the degree program either before or after you begin the Specialization.","Cloud Computing Concepts, Part 1",https://www.coursera.org/learn/cloud-computing?specialization=cloud-computing
104,Cloud Computing Specialization,4,"The Cloud Computing Specialization takes you on a tour through cloud computing systems. We start in in the middle layer with Cloud Computing Concepts covering core distributed systems concepts used inside clouds, move to the upper layer of Cloud Applications and finally to the lower layer of Cloud Networking. We conclude with a project that allows you to apply the skills you've learned throughout the courses.

The first four courses in this Specialization form the lecture component of courses in our online Master of Computer Science Degree in Data Science. You can apply to the degree program either before or after you begin the Specialization.",Cloud Computing Concepts: Part 2,https://www.coursera.org/learn/cloud-computing-2?specialization=cloud-computing
