,Section Names,Section Length,Chapter Links,Section Descriptions
229,Textual Analysis for Financial Applications,4,https://www.coursera.org/learn/machine-learning-asset-management-alternative-data,"Module 2 is an introduction to text mining as well as a demonstration of how to get from data retrieval (web scraping) to financial market insights. Some of the classic text mining methodologies are covered such as vectorization of text (the bag of words approach), stop words for filtering, and term frequency-inverse document frequency (TF-IDF). Students will learn how text can be mathematically represented, and regularized/filtered to reduce noise. Measures of text-similarity will be covered in theoretical and practice sessions. Lab sessions go through examples of web scraping data, regularizing with the described techniques and finally, insights will be derived from the textual data."
230,Processing Corporate Filings,4,https://www.coursera.org/learn/machine-learning-asset-management-alternative-data,"Module 3 is a practical extension of the text mining lessons to 10-K and 13-F, two of the most commonly researched corporate filings. This type of data can be extremely daunting when used by individual analysts due to the sheer size of the documents, but module 3 describes the methodologies for quantitatively analyzing these documents with Python code. Both the 10-K and 13-F documents are worked through, and within the lab sessions it is demonstrated how one can automatically pull this kind of data as well as define metrics around them. We investigate implementations of research in this field around similarity of given companies 10-K statements over time as well as similarity between fund holdings from the 13-F in the lab."
231,Using Media-Derived Data,4,https://www.coursera.org/learn/machine-learning-asset-management-alternative-data,"The final module introduces both sentiment analysis in the context of textual data as well as network analysis in the context of connectivity of firms. Sentiment analysis is an avenue of potentially fruitful information that when done correctly can display what a general population might believe about a company (through for example social media) or even whether the company itself is positive or negative on future outlook (through analysis of tone in corporate filings). Network analysis, as shown in the research of course instructors and his colleagues, can be used to accurately capture how a financial network is oriented and what companies might perform well because of other firm’s mentioning them as a threat. The lab session of this module extends the corporate filings analysis to examine sentiment while also introducing a set of tweets which are then transformed into a network representation."
232,Blockchain Defined,4,https://www.coursera.org/learn/blockchain-basics,"We will introduce and define blockchain, explain the structure and operational aspects of Bitcoin blockchain, and compare different types of blockchains."
233,Ethereum Blockchain,4,https://www.coursera.org/learn/blockchain-basics,"We will discuss the innovation of the Ethereum blockchain, review its protocol, and explore the payment model for code execution."
234,Algorithms & Techniques,4,https://www.coursera.org/learn/blockchain-basics,"We will discuss the concept of asymmetric key encryption, define the concept of hashing, and explain techniques that use algorithms to manage the integrity of transactions and blocks in blockchain."
235,Trust Essentials ,4,https://www.coursera.org/learn/blockchain-basics,We will define elements of trust in blockchain and discuss the Consensus protocol.
236,Smart Contract Basics,4,https://www.coursera.org/learn/smarter-contracts,"The purpose of this module is to introduce the reasons for a smart contract and its critical role in transforming blockchain technology from enabling decentralized systems. We will explore the structure and basic concepts of a smart contract through examples, and illustrate Remix (remix.ethereum.org) web IDE for deploying and interacting with a smart contract."
237,Solidity,4,https://www.coursera.org/learn/smarter-contracts,"Our goal is to master the basics of Solidity, a high-level language that is a combination of Javascript, Java and C++. It is specially designed to write smart contracts and to target the Ethereum Virtual Machine. Learners will be able to follow demonstrations and practice using Solidity."
238,Putting it all Together,4,https://www.coursera.org/learn/smarter-contracts,"This module focuses on the development of the Ballot smart contract incrementally to illustrate various features including time dependencies, validation outside the function code using access modifiers, asserts and require declarations, and event logging."
239,Best Practices,4,https://www.coursera.org/learn/smarter-contracts,"This module will focus on best practices including evaluating whether a blockchain-based solution is suitable for your problem, designing Solidity smart contracts, and those relating to Remix IDE."
240,Decentralized Applications (Dapps),4,https://www.coursera.org/learn/decentralized-apps-on-blockchain,We will explore the notion of the blockchain server as the foundation for a Decentralized Application. We will demonstrate how to install the blockchain server and establish a peer-to-peer network of nodes. It is a common practice to develop and test a Dapp on a local test network before deploying it on a public network. 
241,Truffle Development ,4,https://www.coursera.org/learn/decentralized-apps-on-blockchain,"We'll explore the user-friendly environment that Truffle provides for developing and testing a Dapp. We'll explore further the truffle commands such as: develop, init, compile, migrate, test - all with truffle in front of them and with any parameters. This module will illustrate the steps needed in developing and testing a complete Dapp. "
242,Design Improvements,4,https://www.coursera.org/learn/decentralized-apps-on-blockchain,"In this module, we will discuss a few of the many best practices exclusive to smart contracts and Dapps that will improve your basic Dapp design."
243,Application Models & Standards,4,https://www.coursera.org/learn/decentralized-apps-on-blockchain,We will discuss Ethereum Improvement Proposal and the ERC process that are essential for keeping Ethereum blockchain updated. We will also explore the standard ERC 20 for token Dapps and ERC 721 for non-fungible tokens.
244,Permissioned Blockchains,4,https://www.coursera.org/learn/blockchain-platforms,"In this module, we will explore the contributions of two major technology organizations: The Linux Foundation’s Hyperledger Fabric and Microsoft Azure’s  Blockchain as a Service. "
245,Decentralized Applications Platforms,4,https://www.coursera.org/learn/blockchain-platforms,"We will explore two Dapps: Augur and Grid+ which are both implemented on Ethereum. You, too, can be a participant in these Dapps platforms, if you wish to do so. "
246,Challenges & Solutions,4,https://www.coursera.org/learn/blockchain-platforms,We will explore just a few of the important challenges and solutions that are continuously innovating Blockchain.
247,Alternative Decentralized Solutions,4,https://www.coursera.org/learn/blockchain-platforms,"We will explore the Interplanetary File System (IPFS) that aims to address the decentralized data storage problem and Hashgraph, which aims to solve the decentralized trust problem."
248,"Week 0 - Statements, expressions, variables ",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Understand the structure of this class, explore Python as a calculator"
249,"Week 1 - Functions, logic, conditionals",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Learn the basic constructs of Python programming, create a program that plays a variant of Rock-Paper-Scissors"
250,"Week 2 - Event-driven programming, local/global variables",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Learn the basics of event-driven programming, understand difference between local and global variables, create an interactive program that plays a simple guessing game"
251,"Week 3 - Canvas, drawing, timers",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Create a canvas in Python, learn how to draw on the canvas, create a digital stopwatch"
252,"Week 4 - Lists, keyboard input, the basics of modeling motion",5,https://www.coursera.org/learn/interactive-python-1?specialization=computer-fundamentals,"Learn the basics of lists in Python, model moving objects in Python, recreate the classic arcade game ""Pong"""
253,"Week 5 - Mouse input, list methods, dictionaries",4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Read mouse input, learn about list methods and dictionaries, draw images"
254,Week 6 - Classes and object-oriented programming,4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Learn the basics of object-oriented programming in Python using classes, work with tiled images"
255,"Week 7 - Basic game physics, sprites",4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"	Understand the math of acceleration and friction, work with sprites, add sound to your game"
256,Week 8 - Sets and animation,4,https://www.coursera.org/learn/interactive-python-2?specialization=computer-fundamentals,"Learn about sets in Python, compute collisions between sprites, animate sprites"
257,"Required Python knowledge, coding standards, and machine grading",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"This week, we will introduce you to the structure and standards of the Principles of Computing courses."
258,"Testing, plotting, and grids",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"This week, we will explain the importance of testing.  We will also learn to solve problems with grids."
259,"Probability, randomness, and objects/references",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,This we will learn how to use probability and randomness to solve problems.
260,"Combinatorics, generators, and debugging",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"This week, we will learn how to use combinatorics to solve problems."
261,"Counting, growth of functions, higher-order functions",5,https://www.coursera.org/learn/principles-of-computing-1?specialization=computer-fundamentals,"This week, we will explain the importance of counting in solving complex problems."
262,Searching and Data Structures,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will explain the importance of searching.  We will also explore various data structures and learn about inheritance."
263,Recursion,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will explain the importance of recursion."
264,Trees,4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will explain the importance of trees.  We will also explore how to set up game trees so that we can efficiently search them."
265,"Modeling, Assertions, and Invariants",4,https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,"This week, we will explain the importance of modeling.  We will also explore how to use assertions and invariants to ensure that our models are always consistent and correct."
266,Introduction to Aerial Robotics,4,https://www.coursera.org/learn/robotics-flight?specialization=robotics,"Welcome to Week 1! In this week, you will be introduced to the exciting field of Unmanned Aerial Robotics (UAVs) and quadrotors in particular. You will learn about their basic mechanics and control strategies and realize how careful component selection and design affect the vehicles' performance. This week also provides you with instructions on how to download and install Matlab. This software will be used throughout this course in exercises and assignments, so it is strongly recommended to familiarize yourself with Matlab soon. Tutorials to help you get started are also provided in this week."
267,Geometry and Mechanics,4,https://www.coursera.org/learn/robotics-flight?specialization=robotics,"Welcome to Week 2 of the Robotics: Aerial Robotics course! We hope you are having a good time and learning a lot already! In this week, we will first focus on the kinematics of quadrotors. Then, you will learn how to derive the dynamic equations of motion for quadrotors. To build a better understanding on these notions, some essential mathematical tools are discussed in supplementary material lectures. In this week, you will also complete your first programming assignment on 1-D quadrotor control. If you have not done so already, please download, install, and learn about Matlab before starting the assignment."
268,Planning and Control,4,https://www.coursera.org/learn/robotics-flight?specialization=robotics,"Welcome to Week 3! We have developed planar and three-dimensional dynamic models of the quadrotor. This week, you will learn more about how to develop linear controllers for these models. With this knowledge, you will be required to complete the second programming assignment of this course, which focuses on controlling the quadrotor in two dimensions. We encourage you to start working on the assignment soon. This week ends with a discussion on motion planning for quadrotors. "
269,Advanced Topics,4,https://www.coursera.org/learn/robotics-flight?specialization=robotics,"Welcome to Week 4! So far, we have gone over the basics of developing linear controllers for quadrotors and motion planning. In this last week of the course, we will discuss some more advanced material on how to enable quadrotors to perform more agile maneuvers and to operate autonomously in teams. Note that the last programming assignment on quadrotor control in three dimensions uses material from the previous weeks. It is strongly recommended to start the assignment as soon as possible."
270,Introduction and Graph-based Plan Methods,4,https://www.coursera.org/learn/robotics-motion-planning?specialization=robotics,"Welcome to Week 1! In this module, we will introduce the problem of planning routes through grids where the robot can only take on discrete positions. We can model these situations as graphs where the nodes correspond to the grid locations and the edges to routes between adjacent grid cells. We present a few algorithms that can be used to plan paths between a start node and a goal node including the breadth first search or grassfire algorithm, Dijkstra’s algorithm and the A Star procedure."
271,Configuration Space,4,https://www.coursera.org/learn/robotics-motion-planning?specialization=robotics,"Welcome to Week 2! In this module, we begin by introducing the concept of configuration space which is a mathematical tool that we use to think about the set of positions that our robot can attain. We then discuss the notion of configuration space obstacles which are regions in configuration space that the robot cannot take on because of obstacles or other impediments. This formulation allows us to think about path planning problems in terms of constructing trajectories for a point through configuration space. We also describe a few approaches that can be used to discretize the continuous configuration space into graphs so that we can apply graph-based tools to solve our motion planning problems."
272,Sampling-based Planning Methods ,4,https://www.coursera.org/learn/robotics-motion-planning?specialization=robotics,"Welcome to Week 3! In this module, we introduce the concept of sample-based path planning techniques. These involve sampling points randomly in the configuration space and then forging collision free edges between neighboring sample points to form a graph that captures the structure of the robots configuration space. We will talk about Probabilistic Road Maps and Randomly Exploring Rapid Trees (RRTs) and their application to motion planning problems."
273,Artificial Potential Field Methods,4,https://www.coursera.org/learn/robotics-motion-planning?specialization=robotics,"Welcome to Week 4, the last week of the course! Another approach to motion planning involves constructing artificial potential fields which are designed to attract the robot to the desired goal configuration and repel it from configuration space obstacles. The robot’s motion can then be guided by considering the gradient of this potential function. In this module we will illustrate these techniques in the context of a simple two dimensional configuration space."
274,Introduction: Motivation and Background,4,https://www.coursera.org/learn/robotics-mobility?specialization=robotics,"We start with a general consideration of animals, the exemplar of mobility in nature.  This leads us to adopt the stance of bioinspiration rather than biomimicry, i.e., extracting principles rather than appearances and applying them systematically to our machines. A little more thinking about typical animal mobility leads us to focus on appendages – limbs and tails – as sources of motion. The second portion of the week offers a bit of background on the physical and mathematical foundations of limbed robotic mobility. We start with a linear spring-mass-damper system and consider the second order ordinary differential equation that describes it as a first order dynamical system. We then treat the simple pendulum – the simplest revolute kinematic limb – in the same manner just to give a taste for the nature of nonlinear dynamics that inevitably arise in robotics. We’ll finish with a treatment of stability and energy basins.Link to bibliography: https://www.coursera.org/learn/robotics-mobility/resources/pqYOc"
275,Behavioral (Templates) & Physical (Bodies),4,https://www.coursera.org/learn/robotics-mobility?specialization=robotics,"We’ll start with behavioral components that take the form of what we call “templates:” very simple mechanisms whose motions are fundamental to the more complex limbed strategies employed by animal and robot locomotors. We’ll focus on the “compass gait” (the motion of a two spoked rimless wheel) and the spring loaded inverted pendulum – the abbreviated versions of legged walkers and legged runners, respectively.We’ll then shift over to look at the physical components of mobility.  We’ll start with the notion of physical scaling laws and then review useful materials properties and their associated figures of merit. We’ll end with a brief but crucial look at the science and technology of actuators – the all important sources of the driving forces and torques in our robots. Link to bibliography: https://www.coursera.org/learn/robotics-mobility/resources/pqYOc"
276,Anchors: Embodied Behaviors,4,https://www.coursera.org/learn/robotics-mobility?specialization=robotics,"Now we’ll put physical links and joints together and consider the geometry and the physics required to understand their coordinated motion. We’ll learn about the geometry of degrees of freedom. We’ll then go back to Newton and learn a compact way to write down the physical dynamics that describes the positions, velocities and accelerations of those degrees of freedom when forced by our actuators.Of course there are many different ways to put limbs and bodies together: again, the animals can teach us a lot as we consider the best morphology for our limbed robots. Sprawled posture runners like cockroaches have six legs which typically move in a stereotyped pattern which we will consider as a model for a hexapedal machine.  Nature’s quadrupeds have their own varied gait patterns which we will match up to various four-legged robot designs as well. Finally, we’ll consider bipedal machines, and we’ll take the opportunity to distinguish human-like robot bipeds that are almost foredoomed to be slow quasi-static machines from a number of less animal-like bipedal robots whose embrace of bioinspired principles allows them to be fast runners and jumpers. Link to bibliography: https://www.coursera.org/learn/robotics-mobility/resources/pqYOc"
277,Composition (Programming Work),4,https://www.coursera.org/learn/robotics-mobility?specialization=robotics,"We now introduce the concept of dynamical composition, reviewing two types: a composition in time that we term “sequential”;  and composition in space that we call “parallel.” We’ll put a bit more focus into that last concept, parallel composition and review what has been done historically, and what can be guaranteed mathematically when the simple templates of week 2 are tasked to worked together “in parallel” on variously more complicated morphologies. The final section of this week’s lesson brings you to the horizons of research into legged mobility. We give examples of how the same composition can be anchored in different bodies, and, conversely, how the same body can be made to run using different compositions. We will conclude with a quick look at the ragged edge of what is known about transitional behaviors such as leaping.Link to bibliography: https://www.coursera.org/learn/robotics-mobility/resources/pqYOc"
278,Geometry of Image Formation,4,https://www.coursera.org/learn/robotics-perception?specialization=robotics,"Welcome to Robotics: Perception! We will begin this course with a tutorial on the standard camera models used in computer vision. These models allow us to understand, in a geometric fashion, how light from a scene enters a camera and projects onto a 2D image. By defining these models mathematically, we will be able understand exactly how a point in 3D corresponds to a point in the image and how an image will change as we move a camera in a 3D environment. In the later modules, we will be able to use this information to perform complex perception tasks such as reconstructing 3D scenes from video."
279,Projective Transformations,4,https://www.coursera.org/learn/robotics-perception?specialization=robotics,"Now that we have a good camera model, we will explore the geometry of perspective projections in depth.  We will find that this projection is the cause of the main challenge in perception, as we lose a dimension that we can no longer directly observe. In this module, we will learn about several properties of projective transformations in depth, such as vanishing points, which allow us to infer complex information beyond our basic camera model."
280,Pose Estimation,4,https://www.coursera.org/learn/robotics-perception?specialization=robotics,"In this module we will be learning about feature extraction and pose estimation from two images. We will learn how to find the most salient parts of an image and track them across multiple frames (i.e. in a video sequence). We will then learn how to use features to find the position of the camera with respect to another reference frame on a plane using Homographies. We will also learn about how to make these techniques more robust, using least squares to hand noisy feature points or RANSAC to remove completely erroneous feature points."
281,Multi-View Geometry,4,https://www.coursera.org/learn/robotics-perception?specialization=robotics,"Now we will use what we learned from two view geometry and extend it to sequences of images, such as a video. We will explain the fundamental geometric constraints between point features in images, the Epipolar constraint, and learn how to use it to extract the relative poses between multiple frames. We will finish by combining all this information together for the application of Structure from Motion, where we will compute the trajectory of a camera and a map throughout many frames and refine our estimates using Bundle adjustment."
282,Preface,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,This brief module introduces the topic of recommender systems (including placing the technology in historical context) and provides an overview of the structure and coverage of the course and specialization.
283,Introducing Recommender Systems,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,"This module introduces recommender systems  in more depth.  It includes a detailed taxonomy of the types of recommender systems, and also includes tours of two systems heavily dependent on recommender technology:  MovieLens and Amazon.com. There is an introductory assessment in the final lesson to ensure that you understand the core concepts behind recommendations before we start learning how to compute them."
284,Non-Personalized and Stereotype-Based Recommenders,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,"In this module, you will learn several techniques for non- and lightly-personalized recommendations, including how to use meaningful summary statistics, how to compute product association recommendations, and how to explore using demographics as a means for light personalization.  There is both an assignment (trying out these techniques in a spreadsheet) and a quiz to test your comprehension.  "
285,Content-Based Filtering -- Part I,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,"The next topic in this course is content-based filtering, a technique for personalization based on building a profile of personal interests.  Divided over two weeks, you will learn and practice the basic techniques for content-based filtering and then explore a variety of advanced interfaces and content-based computational techniques being used in recommender systems.  "
286,Content-Based Filtering -- Part II,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,"The assessments for content-based filtering include an assignment where you compute three types of profile and prediction using a spreadsheet and a quiz on the topics covered.  The assignment is in three parts -- a written assignment, a video intro, and a ""quiz"" where you provide answers from your work to be automatically graded."
287,Course Wrap-up,6,https://www.coursera.org/learn/recommender-systems-introduction?specialization=recommender-systems,We close this course with a set of mathematical notation that will be helpful as we move forward into a wider range of recommender systems (in later courses in this specialization).  
288,Preface,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,"Note that this course is structured into two-week chunks.  The first chunk focuses on User-User Collaborative Filtering; the second chunk on Item-Item Collaborative Filtering.  Each chunk has most of the lectures in the first week, and assignments/quizzes and advanced topics in the second week.  We encourage learners to treat each two-week chunk as one unit, starting the assignments as soon as they feel they have learned enough to get going."
289,User-User Collaborative Filtering Recommenders Part 1,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,
290,User-User Collaborative Filtering Recommenders Part 2,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,
291,Item-Item Collaborative Filtering Recommenders Part 1,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,
292,Item-Item Collaborative Filtering Recommenders Part 2,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,
293,Advanced Collaborative Filtering Topics,6,https://www.coursera.org/learn/collaborative-filtering?specialization=recommender-systems,
294,Preface,5,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems,
295,Basic Prediction and Recommendation Metrics,5,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems,
296,Advanced Metrics and Offline Evaluation,5,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems,
297,Online Evaluation,5,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems,
298,Evaluation Design,5,https://www.coursera.org/learn/recommender-metrics?specialization=recommender-systems,
299,Preface,6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,
300,Matrix Factorization (Part 1),6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,"This is a two-part, two-week module on matrix factorization recommender techniques.  It includes an assignment and quiz (both due in the second week), and an honors assignment (also due in the second week).  Please pace yourself carefully -- it will be difficult to finish in two weeks unless you start the assignments during the first week.  "
301,Matrix Factorization (Part 2),6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,
302,Hybrid Recommenders,6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,"This is a three-part, two-week module on hybrid and machine learning recommendaton algorithms and advanced recommender techniques.  It includes a quiz (due in the second week), and an honors assignment (also due in the second week).  Please pace yourself carefully -- it will be difficult to finish the honors track in two weeks unless you start the assignments during the first week.  "
303,Advanced Machine Learning,6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,
304,Advanced Topics,6,https://www.coursera.org/learn/matrix-factorization?specialization=recommender-systems,
305,Week 1:  Introduction to Data Products,5,https://www.coursera.org/learn/basic-data-processing-visualization-python,"This week, we will go over the syllabus and set you up with the course materials and software. We will introduce you to data products and refresh your memory on Python and Jupyter notebooks."
306,Week 2: Reading Data in Python,5,https://www.coursera.org/learn/basic-data-processing-visualization-python,"This week, we will learn how to load in datasets from CSV and JSON files. We will also practice manipulating data from these datasets with basic Python commands."
307,Week 3: Data Processing in Python,5,https://www.coursera.org/learn/basic-data-processing-visualization-python,"This week, our goal is to understand how to clean up a dataset before analyzing it. We will go over how to work with different types of  data, such as strings and dates."
308,Week 4: Python Libraries and Toolkits,5,https://www.coursera.org/learn/basic-data-processing-visualization-python,"In this last week, we will get a sense of common libraries in Python and how they can be useful. We will cover data visualization with numpy and MatPlotLib, and also introduce you to the basics of webscraping with urllib and BeautifulSoup."
309,Final Project,5,https://www.coursera.org/learn/basic-data-processing-visualization-python,"Create your own Jupyter notebook with a dataset of your own choosing and practice data manipulation. Show off the skills you've learned and the libraries you know about in this project. We hope you enjoyed the course, and best of luck in your future learning!"
310,Week 1: Supervised Learning & Regression,5,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,"Welcome to the second course in this specialization! This week, we will go over the syllabus, download all course materials, and get your system up and running for the course. We will also introduce the basics of supervised learning and regression."
311,Week 2: Features ,5,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,"This week, we will learn what features are in a dataset and how we can work with them through cleaning, manipulation, and analysis in Jupyter notebooks."
312,Week 3: Classification,5,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,"This week, we will learn about classification and several ways you can implement it, such as K-nearest neighbors, logistic regression, and support vector machines."
313,Week 4: Gradient Descent,5,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,"This week, we will learn the importance of properly training and testing a model. We will also implement gradient descent in both Python and TensorFlow."
314,Final Project,5,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products,"In the final week of this course, you will continue building on the project from the first course of Python Data Products for Predictive Analytics with simple predictive machine learning algorithms. Find a dataset, clean it, and perform basic analyses on the data."
315,Week 1: Diagnostics for Data,4,https://www.coursera.org/learn/meaningful-predictive-modeling,"For this first week, we will go over the syllabus, download all course materials, and get your system up and running for the course. We will also introduce the basics of diagnostics for the results of supervised learning."
316,"Week 2: Codebases, Regularization, and Evaluating a Model",4,https://www.coursera.org/learn/meaningful-predictive-modeling,"This week, we will learn how to create a simple bag of words for analysis. We will also cover regularization and why it matters when building a model. Lastly, we will evaluate a model with regularization, focusing on classifiers."
317,Week 3: Validation and Pipelines,4,https://www.coursera.org/learn/meaningful-predictive-modeling,"This week, we will learn about validation and how to implement it in tandem with training and testing. We will also cover how to implement a regularization pipeline in Python and introduce a few guidelines for best practices."
318,Final Project,4,https://www.coursera.org/learn/meaningful-predictive-modeling,"In the final week of this course, you will continue building on the project from the first and second courses of Python Data Products for Predictive Analytics with simple predictive machine learning algorithms. Find a dataset, clean it, and perform basic analyses on the data. Evaluate your model, validate your analyses, and make sure you aren't overfitting the data."
319,Introduction,5,https://www.coursera.org/learn/deploying-machine-learning-models,"Welcome to the first week of Deploying Machine Learning Models! We will go over the syllabus, download all course materials, and get your system up and running for the course. We will also introduce the basics of recommender systems and differentiate it from other types of machine learning"
320,Implementing Recommender Systems,5,https://www.coursera.org/learn/deploying-machine-learning-models,"This week, we will learn how to implement a similarity-based recommender, returning predictions similar to an user's given item. We will cover how to optimize these models based on gradient descent and Jaccard similarity."
321,Deploying Recommender Systems,5,https://www.coursera.org/learn/deploying-machine-learning-models,"This week, we will learn about Python web server frameworks and the overall structure of interactive Python data applications. We will also cover some tips for best practices on deploying and monitoring your applications."
322,Project 4: Recommender System,5,https://www.coursera.org/learn/deploying-machine-learning-models,"For this final project, you will build a recommender system of your own. Find a dataset, clean it, and create a predictive system from the dataset. This will help prepare you for the upcoming capstone, where you will harness your skills from all courses of this specialization into one single project!"
323,Capstone,5,https://www.coursera.org/learn/deploying-machine-learning-models,"Time to put all your hard work to the test! This capstone project consists of four components, each drawing from a separate course in this specialization. It's time to show off everything you've learned from this specialization."
324,Python Basics ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai,
325,Python Data Structures ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai,
326,Python Programming Fundamentals ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai,
327,Working with Data in Python ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai,
328,Analyzing US Economic Data and Building a Dashboard ,5,https://www.coursera.org/learn/python-for-applied-data-science-ai,
329,Importing Datasets,7,https://www.coursera.org/learn/data-analysis-with-python,
330,Data Wrangling,7,https://www.coursera.org/learn/data-analysis-with-python,
331, Exploratory Data Analysis,7,https://www.coursera.org/learn/data-analysis-with-python,
332,Model Development,7,https://www.coursera.org/learn/data-analysis-with-python,
333, Model Evaluation,7,https://www.coursera.org/learn/data-analysis-with-python,
334,Final Assignment,7,https://www.coursera.org/learn/data-analysis-with-python,
335,IBM Digital Badge,7,https://www.coursera.org/learn/data-analysis-with-python,
336,Introduction to Data Visualization Tools,3,https://www.coursera.org/learn/python-for-data-visualization,"In this module, you will learn about data visualization and some of the best practices to keep in mind when creating plots and visuals. You will also learn about the history and the architecture of Matplotlib and learn about basic plotting with Matplotlib. In addition, you will learn about the dataset on immigration to Canada, which will be used extensively throughout the course. Finally, you will briefly learn how to read csv files into a pandas dataframe and process and manipulate the data in the dataframe, and how to generate line plots using Matplotlib."
337,Basic and Specialized Visualization Tools,3,https://www.coursera.org/learn/python-for-data-visualization,"In this module, you learn about area plots and how to create them with Matplotlib, histograms and how to create them with Matplotlib, bar charts, and how to create them with Matplotlib, pie charts, and how to create them with Matplotlib, box plots and how to create them with Matplotlib, and scatter plots and bubble plots and how to create them with Matplotlib."
338,Advanced Visualizations and Geospatial Data,3,https://www.coursera.org/learn/python-for-data-visualization,"In this module, you will learn about advanced visualization tools such as waffle charts and word clouds and how to create them. You will also learn about seaborn, which is another visualization library, and how to use it to generate attractive regression plots. In addition, you will learn about Folium, which is another visualization library, designed especially for visualizing geospatial data. Finally, you will learn how to use Folium to create maps of different regions of the world and how to superimpose markers on top of a map, and how to create choropleth maps."
339,Introduction,5,https://www.coursera.org/learn/applied-data-science-capstone,"In this module, you will learn about the scope of this capstone course and the context of the project that you will be working on. You will learn about different location data providers and what location data is normally composed of. Finally, you will be required to submit a link to a new repository on your Github account dedicated to this course."
340,Foursquare API,5,https://www.coursera.org/learn/applied-data-science-capstone,"In this module, you will learn in details about Foursquare, which is the location data provider we will be using in this course, and its API. Essentially, you will learn how to create a Foursquare developer account, and use your credentials to search for nearby venues of a specific type, explore a particular venue, and search for trending venues around a location."
341,Neighborhood Segmentation and Clustering,5,https://www.coursera.org/learn/applied-data-science-capstone,"In this module, you will learn about k-means clustering, which is a form of unsupervised learning. Then you will use clustering and the Foursquare API to segment and cluster the neighborhoods in the city of New York. Furthermore, you will learn how to scrape website and parse HTML code using the Python package Beautifulsoup, and convert data into a pandas dataframe."
342,The Battle of Neighborhoods,5,https://www.coursera.org/learn/applied-data-science-capstone,"In this module, you will start working on the capstone project. You will clearly define a problem and discuss the data that you will be using to solve the problem."
343,The Battle of Neighborhoods (Cont'd),5,https://www.coursera.org/learn/applied-data-science-capstone,"In this module, you will carry out all the remaining work to complete your capstone project. You will submit a report of your project for peer evaluation."
344,Welcome,7,https://www.coursera.org/learn/ml-foundations,"Machine learning is everywhere, but is often operating behind the scenes. <p>This introduction to the specialization provides you with insights into the power of machine learning, and the multitude of intelligent applications you personally will be able to develop and deploy upon completion.</p>We also discuss who we are, how we got here, and our view of the future of intelligent applications."
