,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
181,"Data Engineering, Big Data, and Machine Learning on GCP Specialization",4,"This online specialization provides participants a hands-on introduction to designing and building data pipelines on Google Cloud Platform. Through a combination of presentations, demos, and hand-on labs, participants will learn how to design data processing systems, build end-to-end data pipelines, analyze data and derive insights. The course covers structured, unstructured, and streaming data.

This course teaches the following skills:

â¢ Design and build data pipelines on Google Cloud Platform

â¢ Lift and shift your existing Hadoop workloads to the Cloud using Cloud Dataproc.

â¢ Process batch and streaming data by implementing autoscaling data pipelines on Cloud Dataflow

â¢ Manage your data Pipelines with Data Fusion and Cloud Composer.

â¢ Derive business insights from extremely large datasets using Google BigQuery

â¢ Learn how to use pre-built ML APIs on unstructured data and build different kinds of ML models using BigQuery ML.

â¢ Enable instant insights from streaming data

This class is intended for developers who are responsible for:

â¢ Extracting, Loading, Transforming, cleaning, and validating data

â¢ Designing pipelines and architectures for data processing

â¢ Integrating analytics and machine learning capabilities into data pipelines

â¢ Querying datasets, visualizing query results and creating reports

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Building Resilient Streaming Analytics Systems on GCP,https://www.coursera.org/learn/streaming-analytics-systems-gcp?specialization=gcp-data-machine-learning
182,Geographic Information Systems  (GIS) Specialization,4,"Knowledge of Geographic Information Systems (GIS) is an increasingly sought after skill in industries from agriculture to public health. This Specialization, offered in partnership with ArcGIS developer Esri, will teach the skills you need to successfully use GIS software in a professional setting. You will learn how to analyze your spatial data, use cartography techniques to communicate your results in maps, and collaborate with peers in GIS and GIS-dependent fields. In the final Capstone Project, you will create a professional-quality GIS portfolio piece using a combination of data identification and collection, analytical map development, and spatial analysis techniques.

Interested in learning advanced GIS topics? Check out the Spatial Data Analysis and Visualization MasterTrackâ¢ Program.",Fundamentals of GIS,https://www.coursera.org/learn/gis?specialization=gis
183,Geographic Information Systems  (GIS) Specialization,4,"Knowledge of Geographic Information Systems (GIS) is an increasingly sought after skill in industries from agriculture to public health. This Specialization, offered in partnership with ArcGIS developer Esri, will teach the skills you need to successfully use GIS software in a professional setting. You will learn how to analyze your spatial data, use cartography techniques to communicate your results in maps, and collaborate with peers in GIS and GIS-dependent fields. In the final Capstone Project, you will create a professional-quality GIS portfolio piece using a combination of data identification and collection, analytical map development, and spatial analysis techniques.

Interested in learning advanced GIS topics? Check out the Spatial Data Analysis and Visualization MasterTrackâ¢ Program.","GIS Data Formats, Design and Quality",https://www.coursera.org/learn/gis-data?specialization=gis
184,Geographic Information Systems  (GIS) Specialization,4,"Knowledge of Geographic Information Systems (GIS) is an increasingly sought after skill in industries from agriculture to public health. This Specialization, offered in partnership with ArcGIS developer Esri, will teach the skills you need to successfully use GIS software in a professional setting. You will learn how to analyze your spatial data, use cartography techniques to communicate your results in maps, and collaborate with peers in GIS and GIS-dependent fields. In the final Capstone Project, you will create a professional-quality GIS portfolio piece using a combination of data identification and collection, analytical map development, and spatial analysis techniques.

Interested in learning advanced GIS topics? Check out the Spatial Data Analysis and Visualization MasterTrackâ¢ Program.",Geospatial and Environmental Analysis,https://www.coursera.org/learn/spatial-analysis?specialization=gis
185,Geographic Information Systems  (GIS) Specialization,4,"Knowledge of Geographic Information Systems (GIS) is an increasingly sought after skill in industries from agriculture to public health. This Specialization, offered in partnership with ArcGIS developer Esri, will teach the skills you need to successfully use GIS software in a professional setting. You will learn how to analyze your spatial data, use cartography techniques to communicate your results in maps, and collaborate with peers in GIS and GIS-dependent fields. In the final Capstone Project, you will create a professional-quality GIS portfolio piece using a combination of data identification and collection, analytical map development, and spatial analysis techniques.

Interested in learning advanced GIS topics? Check out the Spatial Data Analysis and Visualization MasterTrackâ¢ Program.","Imagery, Automation, and Applications",https://www.coursera.org/learn/gis-applications?specialization=gis
186,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Exploring ​and ​Preparing ​your ​Data with BigQuery,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery
187,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights
188,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Achieving Advanced Insights with BigQuery,https://www.coursera.org/learn/gcp-advanced-insights-bigquery
189,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Applying Machine Learning to your Data with GCP,https://www.coursera.org/learn/data-insights-gcp-apply-ml
190,Six Sigma Yellow Belt Specialization,4,"This specialization is for you if you are looking to learn more about Six Sigma or refresh your knowledge of the basic components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers the introductory level content (at the ""yellow belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is a second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma Fundamentals

Course #2 - Six Sigma Tools for Define and Measure

Course #3 - Six Sigma Tools for Analyze

Course #4 - Six Sigma Tools for Improve and Control

At the end of Course #4 (Six Sigma Tools for Improve and Control), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma. However, successful completion will assist in better preparation for such professional accreditation testing.",Six Sigma Principles ,https://www.coursera.org/learn/six-sigma-principles
191,Six Sigma Yellow Belt Specialization,4,"This specialization is for you if you are looking to learn more about Six Sigma or refresh your knowledge of the basic components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers the introductory level content (at the ""yellow belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is a second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma Fundamentals

Course #2 - Six Sigma Tools for Define and Measure

Course #3 - Six Sigma Tools for Analyze

Course #4 - Six Sigma Tools for Improve and Control

At the end of Course #4 (Six Sigma Tools for Improve and Control), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma. However, successful completion will assist in better preparation for such professional accreditation testing.",Six Sigma Tools for Define and Measure,https://www.coursera.org/learn/six-sigma-tools-define-measure
192,Six Sigma Yellow Belt Specialization,4,"This specialization is for you if you are looking to learn more about Six Sigma or refresh your knowledge of the basic components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers the introductory level content (at the ""yellow belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is a second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma Fundamentals

Course #2 - Six Sigma Tools for Define and Measure

Course #3 - Six Sigma Tools for Analyze

Course #4 - Six Sigma Tools for Improve and Control

At the end of Course #4 (Six Sigma Tools for Improve and Control), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma. However, successful completion will assist in better preparation for such professional accreditation testing.",Six Sigma Tools for Analyze,https://www.coursera.org/learn/six-sigma-analyze
193,Six Sigma Yellow Belt Specialization,4,"This specialization is for you if you are looking to learn more about Six Sigma or refresh your knowledge of the basic components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers the introductory level content (at the ""yellow belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is a second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma Fundamentals

Course #2 - Six Sigma Tools for Define and Measure

Course #3 - Six Sigma Tools for Analyze

Course #4 - Six Sigma Tools for Improve and Control

At the end of Course #4 (Six Sigma Tools for Improve and Control), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma. However, successful completion will assist in better preparation for such professional accreditation testing.",Six Sigma Tools for Improve and Control,https://www.coursera.org/learn/six-sigma-improve-control
194,Biostatistics in Public Health  Specialization,4,"This specialization is intended for public health and healthcare professionals, researchers, data analysts, social workers, and others who need a comprehensive concepts-centric biostatistics primer. Those who complete the specialization will be able to read and respond to the scientific literature, including the Methods and Results sections, in public health, medicine, biological science, and related fields. Successful learners will also be prepared to participate as part of a research team.",Summary Statistics in Public Health ,https://www.coursera.org/learn/summary-statistics
195,Biostatistics in Public Health  Specialization,4,"This specialization is intended for public health and healthcare professionals, researchers, data analysts, social workers, and others who need a comprehensive concepts-centric biostatistics primer. Those who complete the specialization will be able to read and respond to the scientific literature, including the Methods and Results sections, in public health, medicine, biological science, and related fields. Successful learners will also be prepared to participate as part of a research team.",Hypothesis Testing in Public Health ,https://www.coursera.org/learn/hypothesis-testing-public-health
196,Biostatistics in Public Health  Specialization,4,"This specialization is intended for public health and healthcare professionals, researchers, data analysts, social workers, and others who need a comprehensive concepts-centric biostatistics primer. Those who complete the specialization will be able to read and respond to the scientific literature, including the Methods and Results sections, in public health, medicine, biological science, and related fields. Successful learners will also be prepared to participate as part of a research team.",Simple Regression Analysis in Public Health ,https://www.coursera.org/learn/simple-regression-analysis-public-health
197,Biostatistics in Public Health  Specialization,4,"This specialization is intended for public health and healthcare professionals, researchers, data analysts, social workers, and others who need a comprehensive concepts-centric biostatistics primer. Those who complete the specialization will be able to read and respond to the scientific literature, including the Methods and Results sections, in public health, medicine, biological science, and related fields. Successful learners will also be prepared to participate as part of a research team.",Multiple Regression Analysis in Public Health ,https://www.coursera.org/learn/multiple-regression-analysis-public-health
198,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Business Priorities and Data Ingestion,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion?specialization=ibm-ai-workflow
199,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Data Analysis and Hypothesis Testing,https://www.coursera.org/learn/ibm-ai-workflow-data-analysis-hypothesis-testing?specialization=ibm-ai-workflow
200,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.",AI Workflow: Feature Engineering and Bias Detection,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection?specialization=ibm-ai-workflow
201,IBM AI Enterprise Workflow Specialization,4,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow.","AI Workflow: Machine Learning, Visual Recognition and NLP",https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp?specialization=ibm-ai-workflow
202,Organizational Leadership Specialization,4,"Equip yourself to successfully lead organizations through clarity of purpose and effective collaboration â by building and motivating teams; designing and delivering powerful stories; developing strategies to appropriately influence; understanding underlying customer analytics and applying innovative approaches to deliver impact.How do aspiring managers succeed in an ever-changing business environment? How do they lead different groups to action? This specialization equips aspiring managers to lead change and leverage different roles and functions within for-profit institutions to create lasting value in the marketplace. Throughout the five courses, we will explore how great leaders assess themselves and lead collaborative teams that effectively manage negotiations and conflict. We will discover how leaders communicate through storytelling and employ other communication strategies to influence. Furthermore, we will learn how organizations start with the clarity of purpose that comes from an understanding of customersâ needs, including leveraging data analytics, and use that focus to drive the design of products and services to meet those needs effectively. At the end of the coursework, students will create a capstone project that allows them to apply what they have learned.

Each of the individual courses can be audited for free: 1-High Performance Collaboration: Leadership, Teamwork, and Negotiation, 2-Leadership Communication for Maximum Impact: Storytelling, 3-Leadership Through Social Influence, 4-Leadership Through Marketing, 5-Leadership Through Design Innovation.","High Performance Collaboration: Leadership, Teamwork, and Negotiation",https://www.coursera.org/learn/leadership-collaboration?specialization=organizational-leadership
203,Organizational Leadership Specialization,4,"Equip yourself to successfully lead organizations through clarity of purpose and effective collaboration â by building and motivating teams; designing and delivering powerful stories; developing strategies to appropriately influence; understanding underlying customer analytics and applying innovative approaches to deliver impact.How do aspiring managers succeed in an ever-changing business environment? How do they lead different groups to action? This specialization equips aspiring managers to lead change and leverage different roles and functions within for-profit institutions to create lasting value in the marketplace. Throughout the five courses, we will explore how great leaders assess themselves and lead collaborative teams that effectively manage negotiations and conflict. We will discover how leaders communicate through storytelling and employ other communication strategies to influence. Furthermore, we will learn how organizations start with the clarity of purpose that comes from an understanding of customersâ needs, including leveraging data analytics, and use that focus to drive the design of products and services to meet those needs effectively. At the end of the coursework, students will create a capstone project that allows them to apply what they have learned.

Each of the individual courses can be audited for free: 1-High Performance Collaboration: Leadership, Teamwork, and Negotiation, 2-Leadership Communication for Maximum Impact: Storytelling, 3-Leadership Through Social Influence, 4-Leadership Through Marketing, 5-Leadership Through Design Innovation.",Leadership Communication for Maximum Impact: Storytelling,https://www.coursera.org/learn/leadership-storytelling?specialization=organizational-leadership
204,Organizational Leadership Specialization,4,"Equip yourself to successfully lead organizations through clarity of purpose and effective collaboration â by building and motivating teams; designing and delivering powerful stories; developing strategies to appropriately influence; understanding underlying customer analytics and applying innovative approaches to deliver impact.How do aspiring managers succeed in an ever-changing business environment? How do they lead different groups to action? This specialization equips aspiring managers to lead change and leverage different roles and functions within for-profit institutions to create lasting value in the marketplace. Throughout the five courses, we will explore how great leaders assess themselves and lead collaborative teams that effectively manage negotiations and conflict. We will discover how leaders communicate through storytelling and employ other communication strategies to influence. Furthermore, we will learn how organizations start with the clarity of purpose that comes from an understanding of customersâ needs, including leveraging data analytics, and use that focus to drive the design of products and services to meet those needs effectively. At the end of the coursework, students will create a capstone project that allows them to apply what they have learned.

Each of the individual courses can be audited for free: 1-High Performance Collaboration: Leadership, Teamwork, and Negotiation, 2-Leadership Communication for Maximum Impact: Storytelling, 3-Leadership Through Social Influence, 4-Leadership Through Marketing, 5-Leadership Through Design Innovation.",Leadership Through Social Influence,https://www.coursera.org/learn/leadership-socialinfluence?specialization=organizational-leadership
205,Organizational Leadership Specialization,4,"Equip yourself to successfully lead organizations through clarity of purpose and effective collaboration â by building and motivating teams; designing and delivering powerful stories; developing strategies to appropriately influence; understanding underlying customer analytics and applying innovative approaches to deliver impact.How do aspiring managers succeed in an ever-changing business environment? How do they lead different groups to action? This specialization equips aspiring managers to lead change and leverage different roles and functions within for-profit institutions to create lasting value in the marketplace. Throughout the five courses, we will explore how great leaders assess themselves and lead collaborative teams that effectively manage negotiations and conflict. We will discover how leaders communicate through storytelling and employ other communication strategies to influence. Furthermore, we will learn how organizations start with the clarity of purpose that comes from an understanding of customersâ needs, including leveraging data analytics, and use that focus to drive the design of products and services to meet those needs effectively. At the end of the coursework, students will create a capstone project that allows them to apply what they have learned.

Each of the individual courses can be audited for free: 1-High Performance Collaboration: Leadership, Teamwork, and Negotiation, 2-Leadership Communication for Maximum Impact: Storytelling, 3-Leadership Through Social Influence, 4-Leadership Through Marketing, 5-Leadership Through Design Innovation.",Leadership Through Marketing,https://www.coursera.org/learn/leadership-marketing?specialization=organizational-leadership
206,Six Sigma Green Belt Specialization,4,"This specialization is for you if you are looking to learn more about the more advanced components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.

In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers a more advanced level of content (at the ""green belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is the second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma and the Organization (Advanced)

Course #2 - Six Sigma Advanced Define and Measure Phase

Course #3 - Six Sigma Advanced Analyze Phase

Course #4 - Six Sigma Advanced Improve and Control Phase

At the end of Course #4 (Six Sigma Advanced Improve and Control Phase), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma, but should assist in better preparation for such professional accreditation testing.",Six Sigma and the Organization (Advanced),https://www.coursera.org/learn/six-sigma-organization-advanced
207,Six Sigma Green Belt Specialization,4,"This specialization is for you if you are looking to learn more about the more advanced components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.

In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers a more advanced level of content (at the ""green belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is the second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma and the Organization (Advanced)

Course #2 - Six Sigma Advanced Define and Measure Phase

Course #3 - Six Sigma Advanced Analyze Phase

Course #4 - Six Sigma Advanced Improve and Control Phase

At the end of Course #4 (Six Sigma Advanced Improve and Control Phase), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma, but should assist in better preparation for such professional accreditation testing.",Six Sigma Advanced Define and Measure Phases,https://www.coursera.org/learn/six-sigma-define-measure-advanced
208,Six Sigma Green Belt Specialization,4,"This specialization is for you if you are looking to learn more about the more advanced components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.

In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers a more advanced level of content (at the ""green belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is the second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma and the Organization (Advanced)

Course #2 - Six Sigma Advanced Define and Measure Phase

Course #3 - Six Sigma Advanced Analyze Phase

Course #4 - Six Sigma Advanced Improve and Control Phase

At the end of Course #4 (Six Sigma Advanced Improve and Control Phase), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma, but should assist in better preparation for such professional accreditation testing.",Six Sigma Advanced Analyze Phase,https://www.coursera.org/learn/six-sigma-analyze-advanced
209,Six Sigma Green Belt Specialization,4,"This specialization is for you if you are looking to learn more about the more advanced components of Six Sigma and Lean. Six Sigma skills are widely sought by employers both nationally and internationally. These skills have been proven to help improve business processes, performance, and quality assurance.

In this specialization, you will learn proven principles and tools specific to six sigma and lean.

This is a sequential, linear designed specialization that covers a more advanced level of content (at the ""green belt"" level) of Six Sigma and Lean. Yellow Belt knowledge is needed before advancing to Green Belt (which is the second specialization offered here on Coursera by the USG). Green Belt knowledge is needed before moving to a Black Belt.

The proper sequence of this specialization is:

Course #1 - Six Sigma and the Organization (Advanced)

Course #2 - Six Sigma Advanced Define and Measure Phase

Course #3 - Six Sigma Advanced Analyze Phase

Course #4 - Six Sigma Advanced Improve and Control Phase

At the end of Course #4 (Six Sigma Advanced Improve and Control Phase), there is a peer-reviewed, capstone project. Successful completion of this project is necessary for full completion of this specialization.

It should be noted that completing either the Yellow Belt or Green Belt Specializations does not give the learner ""professional accreditation"" in Six Sigma, but should assist in better preparation for such professional accreditation testing.",Six Sigma Advanced Improve and Control Phases,https://www.coursera.org/learn/six-sigma-improve-control-advanced
210,Content Strategy for Professionals Specialization,4,"Content Strategy uses credible, trustworthy, transparent media to communicate stories and information to enhance an organizationâs strategic goals. In this Specialization, youâll learn best practices from recognized industry and academic experts on how to create and implement engaging content across media platforms that the people you want to reach will really value.

Youâll learn how to engage your audience by implementing their stories and using proven tools and techniques to enhance an audienceâs experience and interests. Youâll manage content once created by learning how best to tell an organizationâs âcontent storyâ across media platforms using a human-centered design. Youâll also learn actionable ways to grow internal and external audiences, and expand your contentâs reach.

The Specialization concludes with a Capstone project that allows you to apply the skills you've learned throughout the courses in response to a real challenge facing organizations today.

To fit easily into busy schedules, the Specialization is constructed as four, three-week courses to better fit into any lifestyle. It is a program for you, as a professional, to master and then be able to use what you learn here and take it back to work. It's knowledge that will improve both your effectiveness, and your organization's.

Each of the individual courses can be audited for free. Please note that you will not receive a Certificate of Completion if you choose to audit.",Content Strategy for Professionals: Engaging Audiences,https://www.coursera.org/learn/engagement-strategy?specialization=content-strategy
