,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
67,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights
68,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Achieving Advanced Insights with BigQuery,https://www.coursera.org/learn/gcp-advanced-insights-bigquery
69,From Data to Insights with Google Cloud Platform Specialization,4,"Want to know how to query and process petabytes of data in seconds? Curious about data analysis that scales automatically as your data grows? Welcome to the Data Insights course!This four-course accelerated online specialization teaches course participants how to derive insights through data analysis and visualization using the Google Cloud Platform. The courses feature interactive scenarios and hands-on labs where participants explore, mine, load, visualize, and extract insights from diverse Google BigQuery datasets. The courses also cover data loading, querying, schema modeling, optimizing performance, query pricing, and data visualization.

This specialization is intended for the following participants:

â Data Analysts, Business Analysts, Business Intelligence professionals

â Cloud Data Engineers who will be partnering with Data Analysts to build scalable data solutions on Google Cloud Platform

To get the most out of this specialization, we recommend participants have some proficiency with ANSI SQL.

>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Applying Machine Learning to your Data with GCP,https://www.coursera.org/learn/data-insights-gcp-apply-ml
70,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Basic Data Processing and Visualization,https://www.coursera.org/learn/basic-data-processing-visualization-python
71,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Design Thinking and Predictive Analytics for Data Products,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products
72,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Meaningful Predictive Modeling,https://www.coursera.org/learn/meaningful-predictive-modeling
73,Python Data Products for Predictive Analytics Specialization,4,"Python data products are powering the AI revolution. Top companies like Google, Facebook, and Netflix use predictive analytics to improve the products and services we use every day. Take your Python skills to the next level and learn to make accurate predictions with data-driven systems and deploy machine learning models with this four-course Specialization from UC San Diego.This Specialization is for learners who are proficient with the basics of Python. Youâll start by creating your first data strategy. Youâll also develop statistical models, devise data-driven workflows, and learn to make meaningful predictions for a wide-range of business and research purposes. Finally, youâll use design thinking methodology and data science techniques to extract insights from a wide range of data sources. This is your chance to master one of the technology industryâs most in-demand skills.

Python Data Products for Predictive Analytics is taught by Professor Ilkay Altintas, Ph.D. and Julian McAuley. Dr. Alintas is a prominent figure in the data science community and the designer of the highly-popular Big Data Specialization on Coursera. She has helped educate hundreds of thousands of learners on how to unlock value from massive datasets.",Deploying Machine Learning Models,https://www.coursera.org/learn/deploying-machine-learning-models
74,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals
75,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Foundations,https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke
76,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Workloads,https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke
77,Architecting with Google Kubernetes Engine Specialization,4,"The Architecting with Google Kubernetes Engine specialization will teach you how to implement solutions using Google Kubernetes Engine, or GKE, including building, scheduling, load balancing, and monitoring workloads, as well as providing for discovery of services, managing role-based access control and security, and providing persistent storage to these applications.",Architecting with Google Kubernetes Engine: Production,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production
78,Security in Google Cloud Platform Specialization,3,"Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy the components of a secure GCP solution, including Cloud Identity, the GCP Resource Manager, Cloud IAM, Google Virtual Private Cloud firewalls, Google Cloud Load balancing, Cloud CDN, Cloud Storage access control technologies, Stackdriver, Security Keys, Customer-Supplied Encryption Keys, the Google Data Loss Prevention API, and Cloud Armor. Participants learn mitigations for attacks at many points in a GCP-based infrastructure, including Distributed Denial-of-Service attacks, phishing attacks, and threats involving content classification and use.>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals
79,Security in Google Cloud Platform Specialization,3,"Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy the components of a secure GCP solution, including Cloud Identity, the GCP Resource Manager, Cloud IAM, Google Virtual Private Cloud firewalls, Google Cloud Load balancing, Cloud CDN, Cloud Storage access control technologies, Stackdriver, Security Keys, Customer-Supplied Encryption Keys, the Google Data Loss Prevention API, and Cloud Armor. Participants learn mitigations for attacks at many points in a GCP-based infrastructure, including Distributed Denial-of-Service attacks, phishing attacks, and threats involving content classification and use.>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Managing Security in Google Cloud Platform,https://www.coursera.org/learn/managing-security-in-google-cloud-platform
80,Security in Google Cloud Platform Specialization,3,"Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy the components of a secure GCP solution, including Cloud Identity, the GCP Resource Manager, Cloud IAM, Google Virtual Private Cloud firewalls, Google Cloud Load balancing, Cloud CDN, Cloud Storage access control technologies, Stackdriver, Security Keys, Customer-Supplied Encryption Keys, the Google Data Loss Prevention API, and Cloud Armor. Participants learn mitigations for attacks at many points in a GCP-based infrastructure, including Distributed Denial-of-Service attacks, phishing attacks, and threats involving content classification and use.>>> By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <<<",Mitigating Security Vulnerabilities on Google Cloud Platform,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp
81,Networking in Google Cloud Platform Specialization,3,"This specialization gives participants broad study of core infrastructure and networking options on Google Cloud Platform. Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy GCP networking technologies, such as Google Virtual Private Cloud (VPC) networks, subnets, firewalls; interconnection among networks; load balancing; Cloud DNS; Cloud CDN. The specialization will also cover common network design patterns and automated deployment using Deployment Manager.

This class is intended for the following participants:

â Network Engineers and Admins who are either using Google Cloud Platform or are planning to do so

â Individuals who want to be exposed to software-defined networking solutions in the cloud.

To get the most out of this course, participants should have:

*Prior understanding of the OSI 7-layer model

*Prior understanding of IPv4 addressing

*Prior experience with managing IPv4 routes",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals
82,Networking in Google Cloud Platform Specialization,3,"This specialization gives participants broad study of core infrastructure and networking options on Google Cloud Platform. Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy GCP networking technologies, such as Google Virtual Private Cloud (VPC) networks, subnets, firewalls; interconnection among networks; load balancing; Cloud DNS; Cloud CDN. The specialization will also cover common network design patterns and automated deployment using Deployment Manager.

This class is intended for the following participants:

â Network Engineers and Admins who are either using Google Cloud Platform or are planning to do so

â Individuals who want to be exposed to software-defined networking solutions in the cloud.

To get the most out of this course, participants should have:

*Prior understanding of the OSI 7-layer model

*Prior understanding of IPv4 addressing

*Prior experience with managing IPv4 routes",Networking in GCP: Defining and Implementing Networks,https://www.coursera.org/learn/networking-gcp-defining-implementing-networks
83,Networking in Google Cloud Platform Specialization,3,"This specialization gives participants broad study of core infrastructure and networking options on Google Cloud Platform. Through recorded lectures, demonstrations, and hands-on labs, participants explore and deploy GCP networking technologies, such as Google Virtual Private Cloud (VPC) networks, subnets, firewalls; interconnection among networks; load balancing; Cloud DNS; Cloud CDN. The specialization will also cover common network design patterns and automated deployment using Deployment Manager.

This class is intended for the following participants:

â Network Engineers and Admins who are either using Google Cloud Platform or are planning to do so

â Individuals who want to be exposed to software-defined networking solutions in the cloud.

To get the most out of this course, participants should have:

*Prior understanding of the OSI 7-layer model

*Prior understanding of IPv4 addressing

*Prior experience with managing IPv4 routes",Networking in GCP: Hybrid Connectivity and Network Management,https://www.coursera.org/learn/networking-gcp-hybrid-connectivity-network-management
84,Data Warehousing for Business Intelligence Specialization,4,"Evaluate business needs, design a data warehouse, and integrate and visualize data using dashboards and visual analytics.

This Specialization covers data architecture skills that are increasingly critical across a broad range of technology fields. Youâll learn the basics of structured data modeling, gain practical SQL coding experience, and develop an in-depth understanding of data warehouse design and data manipulation. Youâll have the opportunity to work with large data sets in a data warehouse environment to create dashboards and Visual Analytics. You will use of MicroStrategy, a leading BI tool, OLAP (online analytical processing) and Visual Insights capabilities to create dashboards and Visual Analytics. In the final Capstone Project, youâll apply your skills to build a small, basic data warehouse, populate it with data, and create dashboards and other visualizations to analyze and communicate the data to a broad audience.",Database Management Essentials,https://www.coursera.org/learn/database-management?specialization=data-warehousing
85,Data Warehousing for Business Intelligence Specialization,4,"Evaluate business needs, design a data warehouse, and integrate and visualize data using dashboards and visual analytics.

This Specialization covers data architecture skills that are increasingly critical across a broad range of technology fields. Youâll learn the basics of structured data modeling, gain practical SQL coding experience, and develop an in-depth understanding of data warehouse design and data manipulation. Youâll have the opportunity to work with large data sets in a data warehouse environment to create dashboards and Visual Analytics. You will use of MicroStrategy, a leading BI tool, OLAP (online analytical processing) and Visual Insights capabilities to create dashboards and Visual Analytics. In the final Capstone Project, youâll apply your skills to build a small, basic data warehouse, populate it with data, and create dashboards and other visualizations to analyze and communicate the data to a broad audience.","Data Warehouse Concepts, Design, and Data Integration",https://www.coursera.org/learn/dwdesign?specialization=data-warehousing
86,Data Warehousing for Business Intelligence Specialization,4,"Evaluate business needs, design a data warehouse, and integrate and visualize data using dashboards and visual analytics.

This Specialization covers data architecture skills that are increasingly critical across a broad range of technology fields. Youâll learn the basics of structured data modeling, gain practical SQL coding experience, and develop an in-depth understanding of data warehouse design and data manipulation. Youâll have the opportunity to work with large data sets in a data warehouse environment to create dashboards and Visual Analytics. You will use of MicroStrategy, a leading BI tool, OLAP (online analytical processing) and Visual Insights capabilities to create dashboards and Visual Analytics. In the final Capstone Project, youâll apply your skills to build a small, basic data warehouse, populate it with data, and create dashboards and other visualizations to analyze and communicate the data to a broad audience.",Relational Database Support for Data Warehouses,https://www.coursera.org/learn/dwrelational?specialization=data-warehousing
87,Data Warehousing for Business Intelligence Specialization,4,"Evaluate business needs, design a data warehouse, and integrate and visualize data using dashboards and visual analytics.

This Specialization covers data architecture skills that are increasingly critical across a broad range of technology fields. Youâll learn the basics of structured data modeling, gain practical SQL coding experience, and develop an in-depth understanding of data warehouse design and data manipulation. Youâll have the opportunity to work with large data sets in a data warehouse environment to create dashboards and Visual Analytics. You will use of MicroStrategy, a leading BI tool, OLAP (online analytical processing) and Visual Insights capabilities to create dashboards and Visual Analytics. In the final Capstone Project, youâll apply your skills to build a small, basic data warehouse, populate it with data, and create dashboards and other visualizations to analyze and communicate the data to a broad audience.","Business Intelligence Concepts, Tools, and Applications",https://www.coursera.org/learn/business-intelligence-tools?specialization=data-warehousing
88,Digital Manufacturing & Design Technology  Specialization,4,"Whether youâre a high school graduate exploring manufacturing careers, or an operations manager hungry for an understanding of the newest manufacturing technologies, this specialization will provide a foundation in how digital advances are changing the landscape and capabilities of factories. Nine courses â developed with input from the manufacturing industry â touch on Industry 4.0 and its components, including digital manufacturing and design practices, the concept of the digital thread, the Internet of Things and Big Data. To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA",Digital Manufacturing & Design,https://www.coursera.org/learn/digital-manufacturing-design?specialization=digital-manufacturing-design-technology
89,Digital Manufacturing & Design Technology  Specialization,4,"Whether youâre a high school graduate exploring manufacturing careers, or an operations manager hungry for an understanding of the newest manufacturing technologies, this specialization will provide a foundation in how digital advances are changing the landscape and capabilities of factories. Nine courses â developed with input from the manufacturing industry â touch on Industry 4.0 and its components, including digital manufacturing and design practices, the concept of the digital thread, the Internet of Things and Big Data. To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA",Digital Thread: Components,https://www.coursera.org/learn/digital-thread-components?specialization=digital-manufacturing-design-technology
90,Digital Manufacturing & Design Technology  Specialization,4,"Whether youâre a high school graduate exploring manufacturing careers, or an operations manager hungry for an understanding of the newest manufacturing technologies, this specialization will provide a foundation in how digital advances are changing the landscape and capabilities of factories. Nine courses â developed with input from the manufacturing industry â touch on Industry 4.0 and its components, including digital manufacturing and design practices, the concept of the digital thread, the Internet of Things and Big Data. To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA",Digital Thread: Implementation,https://www.coursera.org/learn/digital-thread-implementation?specialization=digital-manufacturing-design-technology
91,Digital Manufacturing & Design Technology  Specialization,4,"Whether youâre a high school graduate exploring manufacturing careers, or an operations manager hungry for an understanding of the newest manufacturing technologies, this specialization will provide a foundation in how digital advances are changing the landscape and capabilities of factories. Nine courses â developed with input from the manufacturing industry â touch on Industry 4.0 and its components, including digital manufacturing and design practices, the concept of the digital thread, the Internet of Things and Big Data. To learn more about the Digital Manufacturing and Design Technology specialization, please watch the overview video by copying and pasting the following link into your web browser: https://youtu.be/wETK1O9c-CA",Advanced Manufacturing Process Analysis,https://www.coursera.org/learn/advanced-manufacturing-process-analysis?specialization=digital-manufacturing-design-technology
92,Computational Social Science Specialization,4,"For more information please view the Computational Social Science Trailer

Digital technology has not only revolutionized society, but also the way we can study it. Currently, this is taken advantage of by the most valuable companies in Silicon Valley, the most powerful governmental agencies, and the most influential social movements. What they have in common is that they use computational tools to understand, and ultimately influence human behavior and social dynamics.

An increasing part of human interaction leaves a massive digital footprint behind. Studying it allows us to gain unprecedented insights into what society is and how it works, including its intricate social networks that had long been obscure. Computational power allows us to detect hidden patterns through analytical tools like machine learning and to natural language processing. Finally, computer simulations enable us to explore hypothetical situations that may not even exist in reality, but that we would like to exist: a better world.

This specialization serves as a multidisciplinary, multi-perspective, and multi-method guide on how to better understand society and human behavior with modern research tools. This specialization gives you easy access to some of the exciting new possibilities of how to study society and human behavior. It is the first online specialization collectively taught by Professors from all 10 University of California campuses.",Computational Social Science Methods,https://www.coursera.org/learn/computational-social-science-methods?specialization=computational-social-science-ucdavis
93,Computational Social Science Specialization,4,"For more information please view the Computational Social Science Trailer

Digital technology has not only revolutionized society, but also the way we can study it. Currently, this is taken advantage of by the most valuable companies in Silicon Valley, the most powerful governmental agencies, and the most influential social movements. What they have in common is that they use computational tools to understand, and ultimately influence human behavior and social dynamics.

An increasing part of human interaction leaves a massive digital footprint behind. Studying it allows us to gain unprecedented insights into what society is and how it works, including its intricate social networks that had long been obscure. Computational power allows us to detect hidden patterns through analytical tools like machine learning and to natural language processing. Finally, computer simulations enable us to explore hypothetical situations that may not even exist in reality, but that we would like to exist: a better world.

This specialization serves as a multidisciplinary, multi-perspective, and multi-method guide on how to better understand society and human behavior with modern research tools. This specialization gives you easy access to some of the exciting new possibilities of how to study society and human behavior. It is the first online specialization collectively taught by Professors from all 10 University of California campuses.","Big Data, Artificial Intelligence, and Ethics",https://www.coursera.org/learn/big-data-ai-ethics?specialization=computational-social-science-ucdavis
94,Computational Social Science Specialization,4,"For more information please view the Computational Social Science Trailer

Digital technology has not only revolutionized society, but also the way we can study it. Currently, this is taken advantage of by the most valuable companies in Silicon Valley, the most powerful governmental agencies, and the most influential social movements. What they have in common is that they use computational tools to understand, and ultimately influence human behavior and social dynamics.

An increasing part of human interaction leaves a massive digital footprint behind. Studying it allows us to gain unprecedented insights into what society is and how it works, including its intricate social networks that had long been obscure. Computational power allows us to detect hidden patterns through analytical tools like machine learning and to natural language processing. Finally, computer simulations enable us to explore hypothetical situations that may not even exist in reality, but that we would like to exist: a better world.

This specialization serves as a multidisciplinary, multi-perspective, and multi-method guide on how to better understand society and human behavior with modern research tools. This specialization gives you easy access to some of the exciting new possibilities of how to study society and human behavior. It is the first online specialization collectively taught by Professors from all 10 University of California campuses.",Social Network Analysis,https://www.coursera.org/learn/social-network-analysis?specialization=computational-social-science-ucdavis
95,Computational Social Science Specialization,4,"For more information please view the Computational Social Science Trailer

Digital technology has not only revolutionized society, but also the way we can study it. Currently, this is taken advantage of by the most valuable companies in Silicon Valley, the most powerful governmental agencies, and the most influential social movements. What they have in common is that they use computational tools to understand, and ultimately influence human behavior and social dynamics.

An increasing part of human interaction leaves a massive digital footprint behind. Studying it allows us to gain unprecedented insights into what society is and how it works, including its intricate social networks that had long been obscure. Computational power allows us to detect hidden patterns through analytical tools like machine learning and to natural language processing. Finally, computer simulations enable us to explore hypothetical situations that may not even exist in reality, but that we would like to exist: a better world.

This specialization serves as a multidisciplinary, multi-perspective, and multi-method guide on how to better understand society and human behavior with modern research tools. This specialization gives you easy access to some of the exciting new possibilities of how to study society and human behavior. It is the first online specialization collectively taught by Professors from all 10 University of California campuses.",Computer Simulations,https://www.coursera.org/learn/computer-simulations?specialization=computational-social-science-ucdavis
96,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.",Framework for Data Collection and Analysis,https://www.coursera.org/learn/data-collection-framework?specialization=data-collection
97,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.","Data Collection: Online, Telephone and Face-to-face",https://www.coursera.org/learn/data-collection-methods?specialization=data-collection
98,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.",Questionnaire Design for Social Surveys,https://www.coursera.org/learn/questionnaire-design?specialization=data-collection
99,Survey Data Collection and Analytics  Specialization,4,"This specialization covers the fundamentals of surveys as used in market research, evaluation research, social science and political research, official government statistics, and many other topic domains. In six courses, you will learn the basics of questionnaire design, data collection methods, sampling design, dealing with missing values, making estimates, combining data from different sources, and the analysis of survey data. In the final Capstone Project, youâll apply the skills learned throughout the specialization by analyzing and comparing multiple data sources.Faculty for this specialisation comes from the Michigan Program in Survey Methodology and the Joint Program in Survey Methodology, a collaboration between the University of Maryland, the University of Michigan, and the data collection firm Westat, founded by the National Science Foundation and the Interagency Consortium of Statistical Policy in the U.S. to educate the next generation of survey researchers, survey statisticians, and survey methodologists. In addition to this specialization we offer short courses, a summer school, certificates, master degrees as well as PhD programs.","Sampling People, Networks and Records",https://www.coursera.org/learn/sampling-methods?specialization=data-collection
100,Foundations of Marketing Analytics Specialization,4,"In this specialization you will learn how to:â¢ Find, extract, organize and describe data to support business decisions

â¢ Identify, quantify and interpret relationships between variables

â¢ Derive customer insights from your data

â¢ Develop spreadsheet models to analyze data, evaluate risk and optimize business decisions

â¢ Present and justify a course of action to management

The capstone project will give you an opportunity to apply what has been covered in the specialization to solve a marketing analytics problem.",Meaningful Marketing Insights,https://www.coursera.org/learn/meaningful-marketing-insights?specialization=marketing-analytics
101,Foundations of Marketing Analytics Specialization,4,"In this specialization you will learn how to:â¢ Find, extract, organize and describe data to support business decisions

â¢ Identify, quantify and interpret relationships between variables

â¢ Derive customer insights from your data

â¢ Develop spreadsheet models to analyze data, evaluate risk and optimize business decisions

â¢ Present and justify a course of action to management

The capstone project will give you an opportunity to apply what has been covered in the specialization to solve a marketing analytics problem.",Managing Uncertainty in Marketing Analytics,https://www.coursera.org/learn/uncertainty-marketing-decisions?specialization=marketing-analytics
102,Foundations of Marketing Analytics Specialization,4,"In this specialization you will learn how to:â¢ Find, extract, organize and describe data to support business decisions

â¢ Identify, quantify and interpret relationships between variables

â¢ Derive customer insights from your data

â¢ Develop spreadsheet models to analyze data, evaluate risk and optimize business decisions

â¢ Present and justify a course of action to management

The capstone project will give you an opportunity to apply what has been covered in the specialization to solve a marketing analytics problem.",Forecasting Models for Marketing Decisions,https://www.coursera.org/learn/forecasting-models-marketing-decisions?specialization=marketing-analytics
103,Foundations of Marketing Analytics Specialization,4,"In this specialization you will learn how to:â¢ Find, extract, organize and describe data to support business decisions

â¢ Identify, quantify and interpret relationships between variables

â¢ Derive customer insights from your data

â¢ Develop spreadsheet models to analyze data, evaluate risk and optimize business decisions

â¢ Present and justify a course of action to management

The capstone project will give you an opportunity to apply what has been covered in the specialization to solve a marketing analytics problem.",Survey analysis to Gain Marketing Insights,https://www.coursera.org/learn/survey-analysis-marketing-insights?specialization=marketing-analytics
104,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Data Manipulation at Scale: Systems and Algorithms,https://www.coursera.org/learn/data-manipulation
105,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Practical Predictive Analytics: Models and Methods,https://www.coursera.org/learn/predictive-analytics
106,Data Science at Scale Specialization,4,"Learn scalable data management, evaluate big data technologies, and design effective visualizations.This Specialization covers intermediate topics in data science. You will gain hands-on experience with scalable SQL and NoSQL data management solutions, data mining algorithms, and practical statistical and machine learning concepts. You will also learn to visualize data and communicate results, and youâll explore legal and ethical issues that arise in working with big data. In the final Capstone Project, developed in partnership with the digital internship platform Coursolve, youâll apply your new skills to a real-world data science project.",Communicating Data Science Results,https://www.coursera.org/learn/data-results
